Drug Name,Generic Name, Number of Prescribers , Number of Medicare Part D Claims , Number of Standardized 30-Day Part D Fills ,Aggregate Cost Paid for Part D Claims, Number of Medicare Beneficiaries , GE65 Suppression Flag , Number of Medicare Part D Claims for Beneficiaries 65+ , Number of Standardized 30-Day Part D Fills for Beneficiaries 65+ ,Aggregate Cost Paid for Part D Claims for Beneficiaries 65+, Beneficiary 65+ Suppression Flag , Number of Medicare Beneficiaries 65+ , Opioid Drug Flag , Antibiotic Drug Flag , High Risk Medication (HRM) Drug Flag , Antipsychotic Drug Flag 
ANASPAZ ,HYOSCYAMINE SULFATE ,402,726,841.4,12499.52,418,  ,498,591.8,8784.19,  ,299,N ,N ,N ,N 
ANASTROZOLE ,ANASTROZOLE ,59660,1292097,2272362.6,23927005.21,255340,  ,1183951,2113876.2,22345899.23,  ,235276,N ,N ,N ,N 
ANDRODERM ,TESTOSTERONE ,8497,32240,43323.1,15832941.28,8421,  ,19243,28090.5,10049375.41,  ,5414,N ,N ,N ,N 
ANDROGEL ,TESTOSTERONE ,50797,341000,440300.6,244665363.89,88227,  ,245698,331484.7,181763175.65,  ,66344,N ,N ,N ,N 
ANDROID ,METHYLTESTOSTERONE ,52,94,128.3,725653.55,45,  ,50,78,377335.62,  ,27,N ,N ,N ,N 
ANDROXY ,FLUOXYMESTERONE ,94,186,212,40391.89,92,  ,134,159.3,25088.20,  ,67,N ,N ,N ,N 
ANGELIQ ,DROSPIRENONE/ESTRADIOL ,288,1051,1485,168004.44,280,  ,734,1096,124924.44,  ,207,N ,N ,Y ,N 
ANORO ELLIPTA ,UMECLIDINIUM BRM/VILANTEROL TR ,26137,199095,241491.2,68691875.04,60329,  ,167939,205692.9,58608330.23,  ,50591,N ,N ,N ,N 
ANTABUSE ,DISULFIRAM ,36,85,96.1,18331.53,34,  ,38,49.1,11199.26,  ,12,N ,N ,N ,N 
ANTARA ,"FENOFIBRATE,MICRONIZED ",1187,5860,8296.1,2485720.61,1517,  ,4579,6608.1,1953974.85,  ,1167,N ,N ,N ,N 
ANTIPYRINE-BENZOCAINE ,ANTIPYRINE/BENZOCAINE ,11501,15135,15348.3,180780.04,14071,  ,11200,11370.6,131423.58,  ,10428,N ,N ,N ,N 
ANUCORT-HC ,HYDROCORTISONE ACETATE ,27,46,46,5155.56,30,# ,,,,# ,,N ,N ,N ,N 
ANUSOL-HC ,HYDROCORTISONE ,446,529,530.6,44258.58,461,  ,433,434.6,35587.03,  ,376,N ,N ,N ,N 
ANZEMET ,DOLASETRON MESYLATE ,38,245,265,528071.57,43,  ,81,87,74669.87,  ,21,N ,N ,N ,N 
APEXICON E ,DIFLORASONE DIACETATE/EMOLL ,1212,2066,2187.1,1452951.00,1387,  ,1792,1905.2,1244814.26,  ,1236,N ,N ,N ,N 
APIDRA ,INSULIN GLULISINE ,8482,38752,51853.8,20313209.17,9411,  ,26844,36761.1,13456554.96,  ,6547,N ,N ,N ,N 
APIDRA SOLOSTAR ,INSULIN GLULISINE ,14097,60915,95621.1,37627646.24,17658,  ,44785,73140.9,27407550.07,  ,13340,N ,N ,N ,N 
APLENZIN ,BUPROPION HBR ,504,2647,3495.6,6480318.26,458,  ,1328,1892,3176419.94,  ,250,N ,N ,N ,N 
APOKYN ,APOMORPHINE HCL ,454,2522,2879.2,51493725.30,820,  ,1983,2255,40884844.12,  ,657,N ,N ,N ,N 
APRACLONIDINE HCL ,APRACLONIDINE HCL ,1179,5172,6771.3,505258.56,1741,  ,4756,6265.3,466189.79,  ,1586,N ,N ,N ,N 
APRI ,DESOGESTREL-ETHINYL ESTRADIOL ,2411,12752,16168.7,277555.71,2138,  ,24,38.4,625.70,* ,,N ,N ,N ,N 
APRISO ,MESALAMINE ,15373,143176,184854.4,67834416.01,26086,  ,117365,155001.2,56405381.81,  ,21521,N ,N ,N ,N 
APTIOM ,ESLICARBAZEPINE ACETATE ,2242,21375,23320.5,19697253.51,3547,  ,4198,4886.9,3507086.16,  ,880,N ,N ,N ,N 
APTIVUS ,TIPRANAVIR ,347,2757,2886.4,3800768.22,396,  ,572,636.3,833141.22,  ,123,N ,N ,N ,N 
ARALAST NP ,ALPHA-1-PROTEINASE INHIBITOR ,280,3644,3658.4,28839707.50,281,  ,1780,1794.4,13784727.89,  ,131,N ,N ,N ,N 
ARANELLE ,NORETHINDRONE-ETHINYL ESTRAD ,127,703,890.1,23268.83,117,* ,,,,* ,,N ,N ,N ,N 
ARANESP ,DARBEPOETIN ALFA IN POLYSORBAT ,6237,42891,45439.5,54916049.66,9098,  ,37854,40074.8,47660102.82,  ,7870,N ,N ,N ,N 
ARAVA ,LEFLUNOMIDE ,489,1395,1843.8,2017876.59,485,  ,1021,1415.8,1502610.54,  ,345,N ,N ,N ,N 
ARBINOXA ,CARBINOXAMINE MALEATE ,44,77,97,4365.09,55,  ,60,80,3430.95,  ,41,N ,N ,Y ,N 
ARCALYST ,RILONACEPT ,,70,77.2,1580622.15,,  ,42,49.2,1018462.65,* ,,N ,N ,N ,N 
ARCAPTA NEOHALER ,INDACATEROL MALEATE ,1390,8746,12198.1,2440126.75,1860,  ,7826,11000.1,2193826.48,  ,1649,N ,N ,N ,N 
ARESTIN ,MINOCYCLINE HCL MICROSPHERES ,1879,3671,3671,7276420.97,3490,  ,3374,3374,6370132.76,  ,3203,N ,N ,N ,N 
ARICEPT ,DONEPEZIL HCL ,3336,14626,19976.2,8736000.57,3108,  ,13828,18975,8292847.72,  ,2953,N ,N ,N ,N 
ARICEPT ODT ,DONEPEZIL HCL ,69,141,155.2,37805.93,72,  ,126,140,34868.12,# ,,N ,N ,N ,N 
ARIMIDEX ,ANASTROZOLE ,1089,5200,7978.8,3671324.90,1074,  ,4648,7273.8,3340345.21,  ,970,N ,N ,N ,N 
ARIPIPRAZOLE ,ARIPIPRAZOLE ,101900,1272481,1420110.4,831781046.12,277986,  ,421644,487256.5,263012603.55,  ,94946,N ,N ,N ,Y 
ARIPIPRAZOLE ODT ,ARIPIPRAZOLE ,67,100,117,113700.78,68,  ,24,31,24456.75,  ,20,N ,N ,N ,Y 
ARISTADA ,ARIPIPRAZOLE LAUROXIL ,206,462,469,846679.90,305,  ,31,31,55724.73,  ,23,N ,N ,N ,Y 
ARIXTRA ,FONDAPARINUX SODIUM ,224,776,838.7,2629071.73,215,  ,430,477.3,1374939.07,  ,130,N ,N ,N ,N 
ARMOUR THYROID ,"THYROID,PORK ",39775,237499,413848.6,7278654.10,57615,  ,199414,358065.9,6167245.83,  ,49287,N ,N ,Y ,N 
ARNUITY ELLIPTA ,FLUTICASONE FUROATE ,1087,2770,3313,529741.06,1298,  ,2372,2865.1,455772.19,  ,1089,N ,N ,N ,N 
AROMASIN ,EXEMESTANE ,676,2722,3720.1,2429006.97,677,  ,2445,3346.2,2182758.06,  ,598,N ,N ,N ,N 
ARTHROTEC 50 ,DICLOFENAC SODIUM/MISOPROSTOL ,430,1650,2152.5,628740.66,400,  ,1454,1914,553023.92,  ,359,N ,N ,N ,N 
ARTHROTEC 75 ,DICLOFENAC SODIUM/MISOPROSTOL ,1208,4553,6709.8,1871823.19,1100,  ,3963,5912.8,1641922.11,  ,969,N ,N ,N ,N 
ARZERRA ,OFATUMUMAB ,,18,18,248067.06,,# ,,,,# ,,N ,N ,N ,N 
ASACOL ,MESALAMINE ,33,54,54,10564.73,32,  ,41,41,9117.32,# ,,N ,N ,N ,N 
ASACOL HD ,MESALAMINE ,21757,143197,199073.9,118357178.68,28266,  ,119814,170800.6,99465053.56,  ,23763,N ,N ,N ,N 
ASCOMP WITH CODEINE ,CODEINE/BUTALBITAL/ASA/CAFFEIN ,5399,21379,22141.3,2736492.75,4931,  ,14199,14822.4,1793037.24,  ,3433,Y ,N ,Y ,N 
ASHLYNA ,L-NORGEST/E.ESTRADION-E.ESTRAD ,260,385,1133.9,67703.96,248,  ,,,0.00,  ,,N ,N ,N ,N 
ASMANEX ,MOMETASONE FUROATE ,52484,291600,400032.8,74240391.71,82486,  ,232202,328590.4,60840156.83,  ,65170,N ,N ,N ,N 
ASMANEX HFA ,MOMETASONE FUROATE ,3852,7196,9497,1487013.28,4202,  ,4643,6265.3,982877.51,  ,2786,N ,N ,N ,N 
ASPIRIN-CAFFEINE-DIHYDROCODEIN ,DIHYDROCODEINE/ASPIRIN/CAFFEIN ,22,61,64.1,7710.83,20,  ,29,32.1,5283.92,# ,,Y ,N ,N ,N 
ASPIRIN-DIPYRIDAMOLE ER ,ASPIRIN/DIPYRIDAMOLE ,45161,169418,244228.3,71505728.95,57937,  ,153856,223672.7,65445915.09,  ,52704,N ,N ,N ,N 
ASSURE ID INSULIN SAFETY ,"SYRINGE,NEEDLE,INSULN,SAFE,1ML ",15,324,326.1,3096.40,32,# ,,,,# ,,N ,N ,N ,N 
ASSURE ID INSULIN SAFETY ,"SYRINGE,NEEDLE,INSULN,SF 0.5ML ",69,2440,2440,24172.21,229,  ,2296,2296,22969.83,  ,215,N ,N ,N ,N 
ASTAGRAF XL ,TACROLIMUS ,90,547,636.8,328222.24,94,  ,200,234,91166.81,  ,31,N ,N ,N ,N 
ASTELIN ,AZELASTINE HCL ,138,173,186.4,17253.89,138,  ,136,147.2,14006.52,  ,109,N ,N ,N ,N 
ASTEPRO ,AZELASTINE HCL ,5603,15807,18752.1,2691222.36,6668,  ,12535,15027.1,2157078.08,  ,5354,N ,N ,N ,N 
ATACAND ,CANDESARTAN CILEXETIL ,4178,17747,27998.5,3287409.88,3869,  ,16920,26783.1,3137317.16,  ,3677,N ,N ,N ,N 
ATACAND HCT ,CANDESARTAN/HYDROCHLOROTHIAZID ,1627,6233,10094.8,1327300.94,1500,  ,5863,9573.8,1255577.00,  ,1412,N ,N ,N ,N 
ATELVIA ,RISEDRONATE SODIUM ,11088,90253,118186.7,23079300.71,22234,  ,84104,110539.1,21579665.60,  ,20737,N ,N ,N ,N 
ATENOLOL ,ATENOLOL ,321135,12906485,25392551.1,90080738.15,2568305,  ,11311858,22964866.1,81238640.19,  ,2297787,N ,N ,N ,N 
ATENOLOL-CHLORTHALIDONE ,ATENOLOL/CHLORTHALIDONE ,80518,732550,1415775.8,16681127.25,150195,  ,638215,1272726.7,14878996.05,  ,133112,N ,N ,N ,N 
ATIVAN ,LORAZEPAM ,3038,13986,16618.9,27542579.75,2539,  ,10999,13437.8,20552062.35,  ,2058,N ,N ,N ,N 
ATORVASTATIN CALCIUM ,ATORVASTATIN CALCIUM ,446319,38590895,70826216.2,711748593.13,8068310,  ,33100218,62615990.3,625641633.89,  ,7016656,N ,N ,N ,N 
ATOVAQUONE ,ATOVAQUONE ,6839,27321,28594.1,32720067.34,7880,  ,11931,12761.8,13751703.11,  ,3913,N ,N ,N ,N 
ATOVAQUONE-PROGUANIL HCL ,ATOVAQUONE/PROGUANIL HCL ,16386,46338,50867.7,5723842.62,42605,  ,44146,48283.8,5210368.29,  ,41115,N ,N ,N ,N 
ATRALIN ,TRETINOIN ,393,686,786.9,335524.99,425,  ,497,575.5,241088.98,  ,321,N ,N ,N ,N 
ATRIPLA ,EFAVIRENZ/EMTRICITAB/TENOFOVIR ,11320,251031,267676.2,589523974.71,28125,  ,63075,70897.5,156091967.85,  ,7401,N ,N ,N ,N 
ATROPINE SULFATE ,ATROPINE SULFATE ,21311,69393,85313.4,2079385.17,48735,  ,57935,71178,1714118.91,  ,42856,N ,N ,N ,N 
ATROVENT ,IPRATROPIUM BROMIDE ,267,743,997.7,121937.35,270,  ,686,930.2,113904.18,  ,255,N ,N ,N ,N 
ATROVENT HFA ,IPRATROPIUM BROMIDE ,74616,355839,427762,114795144.34,104178,  ,258373,315902.9,85004074.78,  ,78424,N ,N ,N ,N 
AUBAGIO ,TERIFLUNOMIDE ,2598,46262,54402.9,292033362.78,6909,  ,12267,14631.1,78653639.57,  ,1765,N ,N ,N ,N 
AUGMENTIN ,AMOXICILLIN/POTASSIUM CLAV ,334,409,410.1,393006.13,336,  ,324,324.7,327608.36,  ,268,N ,Y ,N ,N 
AUGMENTIN XR ,AMOXICILLIN/POTASSIUM CLAV ,49,63,65.8,80081.37,45,  ,39,39.8,43523.19,  ,31,N ,Y ,N ,N 
AUROGUARD ,ANTIPYRINE/BENZOCAINE ,215,219,221.3,2458.60,216,  ,157,159.1,1785.16,  ,154,N ,N ,N ,N 
AURYXIA ,FERRIC CITRATE ,1764,8741,9678.2,7990188.12,3291,  ,2665,2970,2158385.20,  ,1056,N ,N ,N ,N 
AUTOSHIELD DUO PEN NEEDLE ,"PEN NEEDLE,DUAL SAFETY,DIABETC ",16776,95329,106877,5629316.49,28448,  ,78641,87546.4,4565566.76,  ,23533,N ,N ,N ,N 
AUTOSHIELD PEN NEEDLE ,"PEN NEEDLE, DIABETIC, SAFETY ",907,1709,2316,114553.83,1040,  ,1294,1739.9,86775.40,  ,805,N ,N ,N ,N 
AUVI-Q ,EPINEPHRINE ,6348,8599,8797.3,4189178.40,7356,  ,4367,4506.7,2121176.78,  ,4009,N ,N ,N ,N 
AVALIDE ,IRBESARTAN/HYDROCHLOROTHIAZIDE ,1487,7015,11658.7,2141706.67,1325,  ,6553,11056.7,2031368.19,  ,1253,N ,N ,N ,N 
AVANDAMET ,ROSIGLITAZONE/METFORMIN HCL ,37,88,143,24753.38,37,# ,,,,# ,,N ,N ,N ,N 
AVANDARYL ,ROSIGLITAZONE/GLIMEPIRIDE ,,34,50,8284.83,,# ,,,,# ,,N ,N ,N ,N 
AVANDIA ,ROSIGLITAZONE MALEATE ,523,2407,4162.4,696780.63,608,  ,2048,3673,616244.76,  ,525,N ,N ,N ,N 
AVAPRO ,IRBESARTAN ,4896,22185,35939.2,5618528.13,4476,  ,20899,34090.9,5336685.56,  ,4232,N ,N ,N ,N 
AVASTIN ,BEVACIZUMAB ,340,4204,4231.3,22328418.70,924,  ,3534,3559.3,18235269.37,  ,779,N ,N ,N ,N 
AVC ,SULFANILAMIDE ,136,218,281,44552.22,152,  ,207,270,42438.96,# ,,N ,N ,N ,N 
AVEED ,TESTOSTERONE UNDECANOATE ,93,271,422.4,228700.30,119,  ,188,292,159740.13,  ,81,N ,N ,N ,N 
AVELOX ,MOXIFLOXACIN HCL ,2039,2824,2862.5,792036.01,2119,  ,2247,2280.5,618901.75,  ,1735,N ,Y ,N ,N 
AVELOX ABC PACK ,MOXIFLOXACIN HCL ,126,141,141,27774.85,135,  ,114,114,21972.11,  ,110,N ,Y ,N ,N 
AVELOX IV ,MOXIFLOXACIN IN NACL (ISO-OSM) ,260,559,566.3,125649.63,299,  ,457,457,95775.43,  ,259,N ,Y ,N ,N 
AVIANE ,LEVONORGESTREL-ETHIN ESTRADIOL ,2214,10001,12475.8,200365.72,2007,  ,31,54.7,667.98,  ,12,N ,N ,N ,N 
AVINZA ,MORPHINE SULFATE ,1522,4658,4788.4,2506624.99,1377,  ,1963,2038.9,914718.52,  ,585,Y ,N ,N ,N 
AVITA ,TRETINOIN ,36,62,97.5,9019.17,36,# ,,,,# ,,N ,N ,N ,N 
AVODART ,DUTASTERIDE ,89288,1044328,1658905.1,252558501.73,222707,  ,992731,1593123.7,242447630.74,  ,213339,N ,N ,N ,N 
AVONEX ,INTERFERON BETA-1A ,4863,55020,60079.5,312360086.55,6572,  ,25877,28665.7,149118281.24,  ,2990,N ,N ,N ,N 
AVONEX ADMINISTRATION PACK ,INTERFERON BETA-1A/ALBUMIN ,920,6307,6922.8,35732520.56,916,  ,2851,3228.5,16786895.34,  ,394,N ,N ,N ,N 
AVONEX PEN ,INTERFERON BETA-1A ,4085,55547,61824.1,321024286.57,6669,  ,23155,26374.2,137203457.77,  ,2708,N ,N ,N ,N 
AVYCAZ ,CEFTAZIDIME/AVIBACTAM ,64,217,217,736308.15,63,  ,157,157,526522.08,  ,43,N ,Y ,N ,N 
AXERT ,ALMOTRIPTAN MALATE ,1292,4166,4577.7,2153943.52,1223,  ,2138,2455.9,1130359.14,  ,706,N ,N ,N ,N 
AXIRON ,TESTOSTERONE ,6483,24468,32058.3,16210360.69,7478,  ,18605,25153,12690030.37,  ,5816,N ,N ,N ,N 
AXONA ,"NUT.TX, METAB.DIS, MV & MIN #2 ",,38,40,3448.11,,  ,38,40,3448.11,* ,,N ,N ,N ,N 
AYGESTIN ,NORETHINDRONE ACETATE ,23,87,144.9,11678.09,23,  ,51,102.9,6106.99,# ,,N ,N ,N ,N 
AZACITIDINE ,AZACITIDINE ,93,515,515,2595614.75,127,  ,458,458,2288062.24,  ,116,N ,N ,N ,N 
AZACTAM ,AZTREONAM ,774,2099,2099,892171.91,839,  ,1530,1530,612755.43,  ,626,N ,Y ,N ,N 
AZACTAM-ISO-OSMOTIC DEXTROSE ,AZTREONAM/DEXTROSE-WATER ,269,931,931,363363.51,310,  ,630,630,217574.19,  ,227,N ,Y ,N ,N 
AZASAN ,AZATHIOPRINE ,631,1943,3052.3,975585.35,608,  ,1228,2097.1,651537.19,  ,400,N ,N ,N ,N 
AZASITE ,AZITHROMYCIN ,10118,46702,49531.3,7779777.73,24152,  ,43294,45949.8,7231313.97,  ,22481,N ,N ,N ,N 
AZATHIOPRINE ,AZATHIOPRINE ,43950,426746,638543.6,21650078.73,79209,  ,297155,468075.6,15187913.44,  ,55726,N ,N ,N ,N 
AZELASTINE HCL ,AZELASTINE HCL ,125621,1083747,1335395.1,68718662.73,467071,  ,889988,1112214,57040571.42,  ,396342,N ,N ,N ,N 
AZELEX ,AZELAIC ACID ,1925,4105,4484.6,1674797.35,2248,  ,2769,3059.1,1103383.75,  ,1700,N ,N ,N ,N 
AZILECT ,RASAGILINE MESYLATE ,17142,272862,382568.4,188802877.51,45291,  ,253865,357259.7,176072941.02,  ,42104,N ,N ,N ,N 
AZITHROMYCIN ,AZITHROMYCIN ,566854,7972208,8061381.4,66866933.95,5741613,  ,6310177,6383570.3,52309155.95,  ,4616059,N ,Y ,N ,N 
AZOPT ,BRINZOLAMIDE ,35304,483085,737266.9,131085060.32,122525,  ,454641,696453.8,123773298.79,  ,115636,N ,N ,N ,N 
AZOR ,AMLODIPINE BES/OLMESARTAN MED ,39067,335362,529814,104865465.69,65714,  ,304239,486775.1,96133314.65,  ,59679,N ,N ,N ,N 
AZTREONAM ,AZTREONAM ,1782,5228,5234,2920498.45,2045,  ,3268,3268,1536860.75,  ,1417,N ,Y ,N ,N 
AZULFIDINE ,SULFASALAZINE ,447,1414,2138.4,306680.52,412,  ,1272,1912.4,276720.43,  ,353,N ,N ,N ,N 
AZURETTE ,DESOG-E.ESTRADIOL/E.ESTRADIOL ,865,4081,5595.1,167751.90,754,  ,27,43.1,744.98,* ,,N ,N ,N ,N 
B-D SINGLE USE ALCOHOL SWAB ,ALCOHOL ANTISEPTIC PADS ,196,814,974.9,2923.02,249,  ,643,783.3,2186.26,  ,194,N ,N ,N ,N 
BACIIM ,BACITRACIN ,,28,28,2352.25,11,# ,,,,# ,,N ,N ,N ,N 
BACITRACIN ,BACITRACIN ,26124,130404,132419.7,9265542.95,87680,  ,116000,117823.4,8178367.37,  ,79202,N ,N ,N ,N 
BACITRACIN-POLYMYXIN ,BACITRACIN/POLYMYXIN B SULFATE ,13077,37190,37729,716658.56,27466,  ,32124,32612.2,616966.43,  ,23851,N ,N ,N ,N 
BACLOFEN ,BACLOFEN ,225340,3732049,4431700.4,94385656.02,927133,  ,1807483,2203232.4,39641945.98,  ,545792,N ,N ,N ,N 
BACTRIM ,SULFAMETHOXAZOLE/TRIMETHOPRIM ,38,77,127.8,4580.17,36,  ,56,98.8,3459.17,# ,,N ,Y ,N ,N 
BACTRIM DS ,SULFAMETHOXAZOLE/TRIMETHOPRIM ,239,362,463.3,28566.85,226,  ,324,403.7,24498.52,  ,202,N ,Y ,N ,N 
BACTROBAN ,MUPIROCIN ,421,722,759.9,111900.68,425,  ,551,578.9,72317.68,  ,342,N ,N ,N ,N 
BACTROBAN ,MUPIROCIN CALCIUM ,1379,2423,2494.6,431380.86,1465,  ,1878,1944.5,325940.84,  ,1158,N ,N ,N ,N 
BACTROBAN NASAL ,MUPIROCIN CALCIUM ,7772,11673,11738.2,1773030.79,9837,  ,9179,9229.1,1374808.02,  ,7828,N ,N ,N ,N 
BALSALAZIDE DISODIUM ,BALSALAZIDE DISODIUM ,14150,112956,168307,21327269.95,22825,  ,100206,152506.4,19289347.63,  ,20417,N ,N ,N ,N 
BALZIVA ,NORETHINDRONE-ETHINYL ESTRAD ,551,2837,3469.5,91524.30,481,  ,57,66,1674.51,  ,12,N ,N ,N ,N 
BAND-AID GAUZE PADS ,GAUZE BANDAGE ,40,47,53,342.10,39,  ,27,31,133.53,  ,24,N ,N ,N ,N 
BANZEL ,RUFINAMIDE ,1898,23604,24790.5,47930643.02,2149,  ,1093,1215.2,2320132.92,  ,114,N ,N ,N ,N 
BARACLUDE ,ENTECAVIR ,2436,18723,20976.8,23950079.14,3242,  ,12901,14798.7,17098929.56,  ,2197,N ,N ,N ,N 
BCG (TICE STRAIN) ,BCG LIVE ,209,707,787.5,350455.84,409,  ,664,741.3,330297.74,  ,385,N ,N ,N ,N 
BCG VACCINE (TICE STRAIN) ,"BCG VACCINE, LIVE/PF ",27,42,45.4,12931.34,30,# ,,,,# ,,N ,N ,N ,N 
BD INSULIN SYRINGE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",19,46,60.7,732.65,21,# ,,,,# ,,N ,N ,N ,N 
BD INSULIN SYRINGE MICRO-FINE ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",23,66,92.2,1461.02,24,# ,,,,# ,,N ,N ,N ,N 
BD INSULIN SYRINGE MICRO-FINE ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",122,442,508,8073.89,141,  ,287,329.5,4903.19,  ,96,N ,N ,N ,N 
BD INSULIN SYRINGE MICRO-FINE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",22,35,46,610.26,21,# ,,,,# ,,N ,N ,N ,N 
BD INSULIN SYRINGE ULT-FINE II ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",96,180,241.2,4345.75,98,  ,144,199.1,3519.58,  ,76,N ,N ,N ,N 
BD INSULIN SYRINGE ULT-FINE II ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",737,804,1176.6,26902.62,749,  ,574,845.4,18753.20,  ,533,N ,N ,N ,N 
BD INSULIN SYRINGE ULT-FINE II ,"SYRINGE AND NEEDLE,INSULIN,1ML ",278,566,704.2,14406.21,282,  ,376,464.7,9509.14,  ,180,N ,N ,N ,N 
BD INSULIN SYRINGE ULTRA-FINE ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",50,88,112.1,2023.97,50,  ,76,92.7,1768.17,  ,39,N ,N ,N ,N 
BD INSULIN SYRINGE ULTRA-FINE ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",36,40,51.7,1108.79,36,  ,19,23.9,532.94,  ,18,N ,N ,N ,N 
BD ULTRA-FINE II ,LANCETS ,,23,23,214.43,11,# ,,,,# ,,N ,N ,N ,N 
BD ULTRA-FINE PEN NEEDLE ,"PEN NEEDLE, DIABETIC ",214565,3076000,5540354.6,149542151.66,1009449,  ,2321364,4324946.2,112691577.84,  ,761869,N ,N ,N ,N 
BECONASE AQ ,BECLOMETHASONE DIPROPIONATE ,2827,7887,11049.7,2184803.65,2845,  ,5782,8529.6,1677776.19,  ,2212,N ,N ,N ,N 
BELLADONNA-OPIUM ,OPIUM/BELLADONNA ALKALOIDS ,557,897,906.8,532707.34,521,  ,613,618.5,307716.63,  ,395,Y ,N ,N ,N 
BELSOMRA ,SUVOREXANT ,18986,52697,55690.4,13585777.32,25390,  ,29631,31869.1,7625155.86,  ,15936,N ,N ,N ,N 
BELVIQ ,LORCASERIN HCL ,22,71,71,13950.78,21,  ,24,24,4680.83,* ,,N ,N ,N ,N 
BENAZEPRIL HCL ,BENAZEPRIL HCL ,186939,3431872,6482432.7,29647220.87,667133,  ,3007734,5825205.9,26386837.48,  ,592698,N ,N ,N ,N 
BENAZEPRIL-HYDROCHLOROTHIAZIDE ,BENAZEPRIL/HYDROCHLOROTHIAZIDE ,67369,513780,990627.1,39642297.41,106437,  ,453492,897419,35851783.09,  ,95298,N ,N ,N ,N 
BENICAR ,OLMESARTAN MEDOXOMIL ,129844,1654021,2693113.7,434127269.53,316768,  ,1525265,2511261.7,404362986.02,  ,292423,N ,N ,N ,N 
BENICAR HCT ,OLMESARTAN/HYDROCHLOROTHIAZIDE ,91215,950643,1561242,268061556.82,183806,  ,866479,1442896.9,247449456.88,  ,167811,N ,N ,N ,N 
BENLYSTA ,BELIMUMAB ,212,2606,2676.6,6812881.61,306,  ,510,530.1,1310771.34,  ,62,N ,N ,N ,N 
BENSAL HP ,SALICYLIC ACID ,40,61,62,44527.49,44,  ,42,43,30538.59,  ,32,N ,N ,N ,N 
BENTYL ,DICYCLOMINE HCL ,424,1271,1698.7,109864.58,414,  ,1025,1399.5,81763.96,  ,350,N ,N ,N ,N 
BENZACLIN ,CLINDAMYCIN PHOS/BENZOYL PEROX ,393,724,750,301691.39,391,  ,243,262.7,103854.09,  ,153,N ,N ,N ,N 
BENZAMYCIN ,ERYTHROMYCIN/BENZOYL PEROXIDE ,12,17,19,6413.04,12,* ,,,,* ,,N ,N ,N ,N 
BENZONATATE ,BENZONATATE ,5414,21969,22045.2,274110.84,15787,  ,19771,19843.1,247088.35,  ,14199,N ,N ,N ,N 
BENZTROPINE MESYLATE ,BENZTROPINE MESYLATE ,88151,2365628,2507108,25942378.80,301428,  ,448030,486686,5223940.22,  ,63509,N ,N ,Y ,N 
BEPREVE ,BEPOTASTINE BESILATE ,8906,47411,55977.2,11787203.11,20169,  ,41721,49244.1,10336902.30,  ,17928,N ,N ,N ,N 
BERINERT ,C1 ESTERASE INHIBITOR ,86,561,562.3,35881386.57,92,  ,148,148,5522953.06,  ,34,N ,N ,N ,N 
BESIVANCE ,BESIFLOXACIN HCL ,11382,274081,285706.8,37757375.34,196973,  ,258235,269252.6,35558925.80,  ,186101,N ,N ,N ,N 
BETADINE ,POVIDONE-IODINE ,19,84,84,1382.37,41,# ,,,,# ,,N ,N ,N ,N 
BETAGAN ,LEVOBUNOLOL HCL ,183,614,1037.4,61903.53,162,  ,601,1008.9,60489.30,# ,,N ,N ,N ,N 
BETAMETHASONE ACETATE-SOD PHOS ,BETAMET ACET/BETAMET NA PH ,321,828,873.6,31195.38,587,  ,676,712.4,25066.76,  ,486,N ,N ,N ,N 
BETAMETHASONE DIPROPIONATE ,BETAMETHASONE DIPROPIONATE ,98839,463471,480934.8,31157057.47,252353,  ,371673,387067.6,24800101.13,  ,207883,N ,N ,N ,N 
BETAMETHASONE DIPROPIONATE ,BETAMETHASONE/PROPYLENE GLYC ,54326,242164,251259.7,15107398.62,142959,  ,201562,209657.7,12341655.13,  ,121870,N ,N ,N ,N 
BETAMETHASONE VALERATE ,BETAMETHASONE VALERATE ,59334,255786,268868.1,12164711.53,146598,  ,206262,217952.1,9965491.69,  ,122023,N ,N ,N ,N 
BETAPACE ,SOTALOL HCL ,353,1626,2693.3,1640625.37,311,  ,1545,2574.3,1560859.03,  ,297,N ,N ,N ,N 
BETAPACE AF ,SOTALOL HCL ,215,1092,1683.7,868338.66,192,  ,1066,1655.7,847287.95,# ,,N ,N ,N ,N 
BETASERON ,INTERFERON BETA-1B ,3462,40252,44016.4,241557881.46,4858,  ,14886,16861.8,93021143.58,  ,1784,N ,N ,N ,N 
BETAXOLOL HCL ,BETAXOLOL HCL ,7193,40146,64667.9,2961509.01,9923,  ,37636,61194.3,2809363.94,  ,9378,N ,N ,N ,N 
BETHANECHOL CHLORIDE ,BETHANECHOL CHLORIDE ,29579,248528,303169,16336519.51,53201,  ,199083,246938.9,13072771.61,  ,43877,N ,N ,N ,N 
